insideFPL,2017-09-21 09:35,3,1,. @insideFPL spent $3 billion preparing for a storm. So why did Irma knock out the lights? http://www. miamiherald.com/news/weather/h urricane/article174521756.html … by @NickNehamas @ndahlberg,,@insideFPL @NickNehamas @ndahlberg,,9.10860088159691E+017,https://twitter.com/ByKristenMClark/status/910860088159690752,,
insideFPL,2017-09-21 09:15,5,23,"The sun was barely up and crews head to restore power in the Fort Myers. Crews restored 5,000 yesterday. #irmarecovery @insideFPL pic.twitter.com/JurHeCCzmu",,@insideFPL,#irmarecovery,9.10854964838306E+017,https://twitter.com/GulfPower/status/910854964838305792,,
insideFPL,2017-09-21 09:06,1,1,". @FLGovScott Continues Working With @InsideFPL To ""Ensure"" Power Comes Back http:// shark-tank.com/2017/09/21/gov -scott-continues-working-with-fpl-to-ensure-power-comes-back/ … #sayfie #hurricaneirma #USA",,@FLGovScott @InsideFPL,#sayfie #hurricaneirma #USA,9.10852658944192E+017,https://twitter.com/THESHARKTANK1/status/910852658944192513,,
insideFPL,2017-09-21 07:10,0,0,Still thinking of those who sued @insideFPL for taking 7 days! My thoughts and prayers with and the Caribbean! #StayStrong https:// twitter.com/cnn/status/910 773869203591168 …,,@insideFPL,#StayStrong,9.10823590878155E+017,https://twitter.com/JustBeris/status/910823590878154755,,
insideFPL,2017-09-21 04:03,0,0,That's a really shitty declaration. The hurricane didn't spoil their food. No electricity has spoiled it.,,,,9.10776378366333E+017,https://twitter.com/Pepper6012/status/910776378366332928,,
insideFPL,2017-09-20 22:28,0,0,"he definitely went into great detail Lmfao! Youre a joke. Please show me more facts/deatils of these ""pre storm hikes""-or show me your bill",,,,9.10692099162612E+017,https://twitter.com/cjtheway/status/910692099162611712,,
insideFPL,2017-09-20 22:27,3,1,In case the article and many tweets arent clear enough for you: http://www. miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 … pic.twitter.com/v7QmP4Ofls,,,,9.10692001770824E+017,https://twitter.com/MSL82200/status/910692001770823680,,
insideFPL,2017-09-20 21:56,1,1,Hey Fpl. What happened ?? Customer service...Tee is your hurricane.. oust that racist!!!,,,,9.10684154068644E+017,https://twitter.com/jerseysong/status/910684154068643840,,
insideFPL,2017-09-20 21:42,0,1,"If I paid taxes to @insideFPL to prepare 4 a new storm & I went thru the same case as Wilma, do I get my money back? @FLGovScott stop FPL",,@insideFPL @FLGovScott,,9.10680597009507E+017,https://twitter.com/JValencia34/status/910680597009506304,,
insideFPL,2017-09-20 21:33,0,0,@insideFPL Sparking transformer then explosion but no one cares. Is all fire works in North Miami #1%WithOutPower #FPLOutage @nbc6 @wsvn pic.twitter.com/5H1rDEUTN7,,@insideFPL @nbc6 @wsvn,#1 #FPLOutage,9.10678459927712E+017,https://twitter.com/JValencia34/status/910678459927711744,,
